; global historical emissions from https://github.com/openclimatedata/global-emissions/blob/master/data/global-emissions.csv the header file was modified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; global N2O from the aggregate of https://www.pik-potsdam.de/paris-reality-check/primap-hist/#id=earth&entity=n2o in all the countries for all the sectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,ffi_emissions,luc_emissions,CH4_emissions,SO2_emissions,CO_emissions,NMVOC_emissions,NOX_emissions,BC_emissions,OC_emissions,NH3,HFC134a_emissions,HFC23_emissions,HFC32_emissions,HFC125_emissions,HFC143a_emissions,HFC227ea_emissions,HFC245fa_emissions,SF6_emissions,CF4_emissions,C2F6_emissions,CFC12_emissions,CFC11_emissions,CFC113_emissions,CFC114_emissions,CFC115_emissions,CH3CCl3_emissions,CCl4_emissions,CH3Cl_emissions,CH3Br_emissions,halon1211_emissions,halon1301_emissions,halon2402_emissions,HCF142b_emissions,HCF141b_emissions,HFC4310_emissions,HCF22_emissions
1984,5.258,1.14,253,65122.49165,890.287,189.444,36.367,6.819,25.352,40.20445071,0,3.528,0.001,0,0.358,0.196,0,3.166,17.517,1.796,389.317,325.011,146.852,15.076,9.774,596.755,139.678,3838.159,198.399,6.765,3.611,1.79,0,0,0,0
1985,5.417,1.158,256,65284.27426,906.945,190.458,36.906,6.923,25.833,40.79472139,0,4.55,0.001,0,0.364,0.015,0,3.692,17.583,2.158,439.995,461.502,178.434,16.74,9.427,612.093,140.397,3838.923,200.843,6.096,4.634,1.49,0,0,0,0
1986,5.583,1.195,264,65289.76688,914.53,195.666,37.331,7.014,25.912,41.4518619,0,5.828,0.001,0,0.675,0.046,0,3.957,14.396,2.028,502.126,325.235,183.838,18.47,12.919,595.159,148.746,3839.493,203.152,7.489,5.721,1.289,0,0,0,0
1987,5.725,1.232,275,66527.60353,952.069,203.587,38.55,7.2,27.252,42.37730726,0,5.344,0.001,0,0.534,0.14,0,3.958,15.304,2.109,545.446,397.038,228.783,18.528,12.728,634.933,147.794,3840.037,205.449,8.978,6.229,1.628,0,0,0,0
1988,5.936,1.249,269,67094.34198,951.004,203.643,39.997,7.401,27.211,42.70917973,0.001,6.751,0.001,0,0.695,-0.042,0,4.485,15.963,2.272,660.243,415.433,259.816,16.906,10.882,693.671,140.652,3840.458,207.954,9.489,6.008,1.887,0,0,0,0
1989,6.066,1.276,275,67117.81044,930.854,200.318,40.18,7.32,26.331,42.98161235,0.009,7.154,0.001,0,1.012,-0.168,0,4.749,16.434,2.413,507.842,428.581,246.861,15.559,12.742,700.944,159.282,3840.793,210.37,10.154,5.342,2.268,0,0,0,0
1990,6.065,1.278,279,66899.60366,940.571,203.023,40.318,7.508,27.366,43.35889026,0.138,6.926,0.001,0.045,0.877,0.013,0,5.277,16.333,2.383,423.013,303.359,240.075,12.697,12.75,702.668,129.252,3841.082,212.974,11.464,4.867,1.994,0,0,0,0
1991,6.133,1.292,277,66279.93634,1129.992,244.43,42.321,8.012,34.395,44.79617873,1.305,7.203,0.012,0.63,0.892,0.106,0,5.541,16.255,2.347,346.254,262.157,220.353,7.083,11.057,840.79,96.009,3841.304,215.718,11.88,4.672,2.087,0,0,0,0
1992,6.072,1.309,274,64039.94632,913.937,198.344,40.721,7.368,26.673,43.24578944,2.386,6.976,0.047,1.432,0.601,0.295,0,5.543,14.61,2.169,371.741,221.765,163.227,6.173,11.219,585.268,88.158,3841.501,218.397,9.626,4.635,2.17,0,0,0,0
1993,6.063,1.311,273,63012.32719,941.89,203.777,41.925,7.531,28.115,43.57518525,3.471,8.01,0.081,2.284,0.915,0.241,0,5.808,13.078,2.079,243.94,158.585,100.166,6.767,11.424,462.321,93.157,3841.779,221.151,11.032,4.434,1.981,0,0,0,0
1994,6.168,1.308,271,61641.66901,1060.291,231.052,42.797,7.896,33.143,44.75407551,5.187,8.795,0.115,3.051,1.235,0.154,0,5.809,12.431,2.098,247.587,110.458,64.721,2.674,9.792,341.704,89.831,3782.234,223.641,12.072,3.917,1.753,0,0,0,0
1995,6.3,1.294,275,60460.25653,955.044,206.476,42.768,7.814,29.716,44.09858611,20.531,8.952,0.15,3.627,2.019,0.188,0,5.811,11.951,2.183,253.689,110.037,49.274,2.806,8.307,236.844,91.06,3901.304,222.833,12.806,3.383,1.548,0,0,0,0
1996,6.442,1.269,278,59479.57432,930.597,200.981,42.666,7.689,28.74,44.10684164,32.278,9.615,0.184,4.054,2.97,0.255,0,6.076,11.628,2.408,261.825,113.598,36.906,5.121,8.67,133.538,93.242,3662.192,220.658,11.409,3.158,1.65,0,0,0,0
1997,6.549,1.744,279,59694.78513,1205.039,264.684,44.806,8.27,38.342,46.3292314,45.479,10.153,0.216,4.331,4.397,0.385,0,6.078,11.258,2.708,193.397,109.958,18.916,5.133,7.238,81.879,78.772,3824.436,223.643,12.166,3.239,1.317,0,0,0,0
1998,6.568,1.192,281,58434.978,1085.601,232.345,45.416,8.413,37.819,46.71971816,58.671,10.567,0.247,4.453,5.239,0.457,0,5.817,11.248,2.999,175.558,110.553,14.269,2.833,4.044,48.814,81.667,4155.357,226.718,10.319,3.101,1.146,0,0,0,0
1999,6.554,1.166,282,55362.6065,940.718,205.108,43.465,7.699,30.447,45.21555986,67.936,10.226,0.341,5.601,6.707,0.469,0,6.572,11.07,3.156,171.16,111.53,13.163,3.223,2.795,28.934,79.012,3881.257,220.677,10.681,3.221,1.146,0,0,0,0
2000,6.725,1.28,285,55499.42265,886.656,195.328,43.429,7.457,27.975,45.00174153,82.514,11.018,1,9.333,8.048,0.698,0.001,5.431,11.071,3.249,166.536,109.844,19.651,3.228,2.913,24.148,75.882,3792.775,213.433,11.375,2.768,1.146,0,0,0,0
2001,6.886,1.147,284,55886.90198,881.875,196.211,43.675,7.593,27.878,45.16850332,114.605,10.299,1.359,9.428,8.954,0.902,0.006,5.639,10.815,3.093,135.793,102.989,15.266,3.233,3.262,14.968,78.844,3734.556,200.233,10.535,2.042,1.146,0,0,0,0
2002,6.986,1.307,292,55526.38642,970.806,218.463,44.371,8.046,33.808,47.12093711,98.397,9.325,1.757,13.533,9.417,0.957,0.067,5.657,10.443,2.938,128.292,95.573,9.555,3.238,1.178,22.992,75.021,3695.244,203.21,9.686,2.379,1.146,0,0,0,0
2003,7.368,1.357,298,57474.76828,944.822,214.403,44.991,8.242,34.357,47.6278269,106.985,9.609,1.911,10.387,11.624,1.074,1.665,5.756,12.251,3.592,111.64,85.167,7.769,1.701,0.713,15.52,74.431,3785.36,199.796,9.14,2.804,1.089,0,0,0,0
2004,7.734,1.297,308,60166.15173,945.579,216.693,46.989,8.543,32.328,47.97703599,112.729,10.904,4.292,16.043,13.204,1.536,4.61,6.02,13.418,3.807,107.243,84.851,3.452,1.397,0.726,9.216,74.517,3749.222,194.132,8.684,2.284,0.994,0,0,0,0
2005,8.033,1.181,312,62406.64108,950.689,218.788,48.128,8.84,32.723,48.61271211,137.655,12.33,6.243,17.737,14.797,1.823,6.637,5.851,13.531,2.97,102.781,82.133,13.296,0.229,0.272,9.612,73.05,3767.102,192.869,8.524,2.262,0.925,0,0,0,0
2006,8.324,1.225,319,62863.52714,986.255,229.893,48.923,8.926,34.349,49.84856556,129.012,14.519,5.86,16.273,13.112,2.584,7.663,6.248,12.594,1.749,85.263,81.605,10.765,0.84,0.749,7.012,68.382,3732.596,185.477,7.487,2.485,0.883,0,0,0,0
2007,8.491,1.049,319,62459.56995,945.929,219.71,50.61,9.285,33.276,50.3315143,138.368,16.393,8.179,18.552,13.331,2.496,7.542,7.204,11.102,2.424,69.016,80.345,3.402,0.96,-0.106,4.714,64.861,3857.238,186.505,7.27,1.783,0.739,0,0,0,0
2008,8.766,1.102,323,61099.89701,912.906,214.77,50.12,9.094,31.637,50.62706242,143.209,10.237,10.307,24.322,16.688,2.559,7.221,7.664,10.787,1.958,71.418,86.957,2.146,0.705,0.762,11.339,61.585,3824.855,180.909,6.131,1.832,0.801,0,0,0,0
2009,8.689,1.519,325,58550.82233,917.754,218.762,48.524,9.11,31.769,50.6716423,123.184,9.25,8.212,32.85,18.134,2.621,7.086,7.278,9.195,1.827,60.771,83.918,11.689,0.548,0.313,5.079,59.014,3731.883,172.693,6.118,2.026,1.067,0,0,0,0
2010,9.121,1.373,327,58080.45439,953.291,224.602,49.699,9.665,34.605,51.55168223,165.977,9.115,15.241,33.371,19.089,2.994,8.004,7.467,10.161,1.914,61.614,82.985,10.285,1.481,0.063,4.638,60.655,3712.127,173.521,5.707,1.65,0.897,0,0,0,0
2011,9.495,1.32,332,58664.17002,906.867,218.636,50.599,9.48,32.515,51.51535788,170.951,11.662,20.435,39.68,25.859,3.377,8.827,7.87,10.588,1.941,55.494,76.957,6.118,0.028,0.155,0.855,55.729,3724.448,173.275,5.434,2.26,0.715,0,0,0,0
2012,9.667,1.379,335,57757.38851,949.632,229.104,50.363,9.705,35.823,52.71158476,175.726,11.908,14.745,35.849,17.574,3.457,9.971,7.716,11.884,1.859,55.989,79.92,7.237,1.028,0.652,2.184,62.156,3776.759,169.611,4.933,1.915,0.715,0,0,0,0
2013,9.765,1.409,336,57247.07424,901.307,219.385,49.45,9.56,33.247,52.54812518,222.424,14.286,30.027,57.217,29.359,3.848,10.158,8.277,11.803,2.097,54.965,84.125,6.497,1.275,0.576,1.83,58.825,3781.317,166.062,4.229,2.785,0.693,0,0,0,0
2014,9.848,1.379,341,56927.50367,964.108,233.527,49.508,9.745,36.14,53.6923422,207.399,12.106,22.966,41.344,15.376,3.182,9.157,8.231,8.893,1.749,58.419,96.246,8.926,1.036,0.352,2.851,66.152,3768.436,161.908,3.864,1.137,0.759,0,0,0,0
2015,9.831,1.519,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.875,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
